data_snapshot;n_analistas;tarefas_existentes;tarefas_concluidas;tarefas_em_execucao;tarefas_em_fila;workload_total_h;workload_medio_por_analista_h;workload_max_analista_h;percentual_analistas_ociosos;fila_media_h;fila_max_h;lead_time_medio_concluidas_h;cenario;n_analistas_cenario;execucao
2026-01-01 09:00:00;7;1;0;1;0;2,0;0,2857142857142857;2,0;85,71428571428571;0,0;0,0;0,0;cenario_2_concentrado_societario;7;cenario_2_concentrado_societario_7_analistas
2026-01-29 09:00:00;7;101;85;5;11;84,09999999944444;12,014285714206348;52,03333333333333;28,57142857142857;13,059090909090907;24,0;18,41254901952941;cenario_2_concentrado_societario;7;cenario_2_concentrado_societario_7_analistas
2026-02-26 09:00:00;7;201;169;5;27;282,1666666658333;40,30952380940476;88,06666666666666;28,57142857142857;34,3320987654321;71,95;25,246646942697236;cenario_2_concentrado_societario;7;cenario_2_concentrado_societario_7_analistas
2026-03-26 09:00:00;7;301;238;2;61;576,0999999997222;82,2999999999603;412,06666666638887;71,42857142857143;58,98387978142076;143,98333333333335;34,69936974779879;cenario_2_concentrado_societario;7;cenario_2_concentrado_societario_7_analistas
2026-04-23 09:00:00;7;401;287;4;110;1064,1499999997222;152,0214285713889;446,06666666638887;42,857142857142854;105,71318181818184;215,98333333333335;50,28130081290651;cenario_2_concentrado_societario;7;cenario_2_concentrado_societario_7_analistas
2026-05-21 09:00:00;7;501;360;5;136;1274,116666666111;182,0166666665873;428,03333333305557;28,57142857142857;148,0261029411765;335,93333333333334;72,7302314813858;cenario_2_concentrado_societario;7;cenario_2_concentrado_societario_7_analistas
2026-06-18 09:00:00;7;601;443;5;153;1362,116666666389;194,58809523805556;554,0333333333333;28,57142857142857;172,358605664488;472,0;98,20323551532857;cenario_2_concentrado_societario;7;cenario_2_concentrado_societario_7_analistas
2026-07-16 09:00:00;7;701;531;5;165;1494,1166666666666;213,44523809523807;1176,0333333333333;28,57142857142857;158,12272727272727;447,93333333333334;133,1594789704033;cenario_2_concentrado_societario;7;cenario_2_concentrado_societario_7_analistas
2026-08-13 09:00:00;7;801;588;2;211;1964,1;280,5857142857143;1672,0333333333333;71,42857142857143;188,25063191153242;440,0;149,7859410429913;cenario_2_concentrado_societario;7;cenario_2_concentrado_societario_7_analistas
2026-09-10 09:00:00;7;901;642;2;257;2418,1;345,4428571428571;2042,0333333333333;71,42857142857143;238,22321660181584;495,98333333333335;162,04478193137155;cenario_2_concentrado_societario;7;cenario_2_concentrado_societario_7_analistas
2026-10-08 09:00:00;7;1000;687;2;311;3044,099999999722;434,8714285713889;2614,0333333330555;71,42857142857143;301,08510182207937;631,95;171,26564774371988;cenario_2_concentrado_societario;7;cenario_2_concentrado_societario_7_analistas
2026-11-05 09:00:00;7;1000;713;2;285;2724,099999999444;389,15714285706343;2454,0333333330555;71,42857142857143;450,71742690058477;767,95;183,04890135567945;cenario_2_concentrado_societario;7;cenario_2_concentrado_societario_7_analistas
2026-12-03 09:00:00;7;1000;746;2;252;2404,1;343,4428571428571;2294,0333333333333;71,42857142857143;604,8240740740741;895,9666666666667;200,20165326174114;cenario_2_concentrado_societario;7;cenario_2_concentrado_societario_7_analistas
2026-12-31 09:00:00;7;1000;775;1;224;2134,0333333330555;304,86190476186505;2134,0333333330555;85,71428571428571;763,145461309524;1031,9333333333334;218,15096774183297;cenario_2_concentrado_societario;7;cenario_2_concentrado_societario_7_analistas
2027-01-28 09:00:00;7;1000;802;1;197;1974,0333333333333;282,0047619047619;1974,0333333333333;85,71428571428571;890,8906937394247;1127,9666666666667;247,64212385692127;cenario_2_concentrado_societario;7;cenario_2_concentrado_societario_7_analistas
2027-02-25 09:00:00;7;1000;821;1;178;1814,0333333333333;259,14761904761906;1814,0333333333333;85,71428571428571;1027,5627340823971;1247,95;269,76727567995977;cenario_2_concentrado_societario;7;cenario_2_concentrado_societario_7_analistas
2027-03-25 09:00:00;7;1000;836;1;163;1654,0333333333333;236,2904761904762;1654,0333333333333;85,71428571428571;1169,0965235173824;1368,0;288,05849282286283;cenario_2_concentrado_societario;7;cenario_2_concentrado_societario_7_analistas
2027-04-22 09:00:00;7;1000;848;1;151;1494,0333333333333;213,43333333333334;1494,0333333333333;85,71428571428571;1314,1399558498897;1503,95;304,1944182388915;cenario_2_concentrado_societario;7;cenario_2_concentrado_societario_7_analistas
2027-05-20 09:00:00;7;1000;870;1;129;1334,0333333333333;190,57619047619048;1334,0333333333333;85,71428571428571;1446,7899224806204;1607,9666666666667;335,8607088121561;cenario_2_concentrado_societario;7;cenario_2_concentrado_societario_7_analistas
2027-06-17 09:00:00;7;1000;882;1;117;1174,0333333333333;167,71904761904761;1174,0333333333333;85,71428571428571;1591,8997150997154;1727,9833333333333;354,13473167034107;cenario_2_concentrado_societario;7;cenario_2_concentrado_societario_7_analistas
2027-07-15 09:00:00;7;1000;899;1;100;1014,0333333330556;144,86190476186508;1014,0333333330556;85,71428571428571;1731,4880000000003;1855,9333333333334;381,3870040785014;cenario_2_concentrado_societario;7;cenario_2_concentrado_societario_7_analistas
