data_snapshot;n_analistas;tarefas_existentes;tarefas_concluidas;tarefas_em_execucao;tarefas_em_fila;workload_total_h;workload_medio_por_analista_h;workload_max_analista_h;percentual_analistas_ociosos;fila_media_h;fila_max_h;lead_time_medio_concluidas_h;cenario;n_analistas_cenario;execucao
2026-01-01 09:00:00.000000000;7;1;0;1;0;2,0;0,2857142857142857;2,0;85,71428571428571;0,0;0,0;0,0;cenario_2_concentrado_societario;7;cenario_2_concentrado_societario_7_analistas
2026-01-15 09:00:00.000000000;7;51;41;6;4;40,21666666555556;5,745238095079365;20,0;14,285714285714285;5,987500000000001;8,0;11,839024390121951;cenario_2_concentrado_societario;7;cenario_2_concentrado_societario_7_analistas
2026-01-29 09:00:00.000000000;7;101;94;6;1;30,183333332500002;4,311904761785715;8,066666666388889;14,285714285714285;7,983333333333333;7,983333333333333;13,79539007078014;cenario_2_concentrado_societario;7;cenario_2_concentrado_societario_7_analistas
2026-02-12 09:00:00.000000000;7;151;141;4;6;140,06666666583334;20,00952380940476;72,0;42,857142857142854;14,633333333333333;31,95;13,731442080250199;cenario_2_concentrado_societario;7;cenario_2_concentrado_societario_7_analistas
2026-02-26 09:00:00.000000000;7;201;177;5;19;212,08333333305558;30,297619047579367;104,0;28,57142857142857;37,01666666666667;71,93333333333334;15,794915254103891;cenario_2_concentrado_societario;7;cenario_2_concentrado_societario_7_analistas
2026-03-12 09:00:00.000000000;7;251;219;6;26;310,1333333325;44,30476190464286;160,0166666663889;14,285714285714285;49,81474358974359;87,98333333333333;21,00045662088026;cenario_2_concentrado_societario;7;cenario_2_concentrado_societario_7_analistas
2026-03-26 09:00:00.000000000;7;301;252;3;46;462,06666666611113;66,00952380944445;236,0166666663889;57,14285714285714;59,61920289855072;135,95;24,828637566010805;cenario_2_concentrado_societario;7;cenario_2_concentrado_societario_7_analistas
2026-04-09 09:00:00.000000000;7;351;294;4;53;608,0333333327778;86,8619047618254;312,0;42,857142857142854;81,47421383647799;143,96666666666667;30,5116780044161;cenario_2_concentrado_societario;7;cenario_2_concentrado_societario_7_analistas
2026-04-23 09:00:00.000000000;7;401;331;6;64;838,1333333325;119,73333333321429;416,0166666663889;14,285714285714285;92,71458333333334;175,96666666666667;37,897029204312695;cenario_2_concentrado_societario;7;cenario_2_concentrado_societario_7_analistas
2026-05-07 09:00:00.000000000;7;451;371;4;76;944,0666666658334;134,86666666654762;454,0;42,857142857142854;120,5949561403509;239,93333333333334;40,710781671039236;cenario_2_concentrado_societario;7;cenario_2_concentrado_societario_7_analistas
2026-05-21 09:00:00.000000000;7;501;415;3;83;1016,0666666666666;145,15238095238095;506,0;57,14285714285714;145,12008032128514;271,95;45,98835341353213;cenario_2_concentrado_societario;7;cenario_2_concentrado_societario_7_analistas
2026-06-04 09:00:00.000000000;7;551;448;5;98;1112,0833333325002;158,8690476189286;550,0;28,57142857142857;160,78180272108847;311,98333333333335;50,6446800594029;cenario_2_concentrado_societario;7;cenario_2_concentrado_societario_7_analistas
2026-06-18 09:00:00.000000000;7;601;484;4;113;1252,0833333327778;178,86904761896827;628,0;42,857142857142854;181,41799410029495;368,0;55,50891873266013;cenario_2_concentrado_societario;7;cenario_2_concentrado_societario_7_analistas
2026-07-02 09:00:00.000000000;7;651;519;5;127;1536,199999999167;219,45714285702385;760,0166666663889;28,57142857142857;185,10118110236223;399,98333333333335;64,80918432871547;cenario_2_concentrado_societario;7;cenario_2_concentrado_societario_7_analistas
2026-07-16 09:00:00.000000000;7;701;559;3;139;1594,016666666389;227,716666666627;800,0166666663889;57,14285714285714;201,29196642685852;423,93333333333334;71,7950805007737;cenario_2_concentrado_societario;7;cenario_2_concentrado_societario_7_analistas
2026-07-30 09:00:00.000000000;7;751;590;4;157;1708,0333333330555;244,00476190472222;850,0;42,857142857142854;222,74501061571127;455,98333333333335;76,70005649705696;cenario_2_concentrado_societario;7;cenario_2_concentrado_societario_7_analistas
2026-08-13 09:00:00.000000000;7;801;628;3;170;1872,016666666389;267,43095238091274;942,0;57,14285714285714;244,0608823529412;487,98333333333335;83,00090233533926;cenario_2_concentrado_societario;7;cenario_2_concentrado_societario_7_analistas
2026-08-27 09:00:00.000000000;7;851;671;3;177;1996,016666666389;285,1452380951984;992,0;57,14285714285714;263,7857815442561;511,93333333333334;90,93308494772315;cenario_2_concentrado_societario;7;cenario_2_concentrado_societario_7_analistas
2026-09-10 09:00:00.000000000;7;901;712;5;184;2016,0833333325;288,01190476178573;1000,0;28,57142857142857;283,1842391304348;551,9666666666667;99,00498595494108;cenario_2_concentrado_societario;7;cenario_2_concentrado_societario_7_analistas
2026-09-24 09:00:00.000000000;7;951;751;5;195;2192,0833333325004;313,1547619046429;1098,0;28,57142857142857;304,0898290598291;583,9333333333334;104,92046160663006;cenario_2_concentrado_societario;7;cenario_2_concentrado_societario_7_analistas
2026-10-08 09:00:00.000000000;7;1000;793;2;205;2304,016666666389;329,1452380951984;1162,0166666663888;71,42857142857143;333,5470731707318;631,9833333333333;108,3315889027827;cenario_2_concentrado_societario;7;cenario_2_concentrado_societario_7_analistas
2026-10-22 09:00:00.000000000;7;1000;803;2;195;2144,016666666389;306,2880952380556;1082,0166666663888;71,42857142857143;398,7357264957265;687,95;115,25124532989415;cenario_2_concentrado_societario;7;cenario_2_concentrado_societario_7_analistas
2026-11-05 09:00:00.000000000;7;1000;816;2;182;1984,016666666389;283,43095238091274;1002,0166666663889;71,42857142857143;459,3071428571429;728,0;124,83621323517636;cenario_2_concentrado_societario;7;cenario_2_concentrado_societario_7_analistas
2026-11-19 09:00:00.000000000;7;1000;828;2;170;1824,016666666389;260,57380952376985;922,0166666663889;71,42857142857143;521,0955882352941;776,0;134,09438405785295;cenario_2_concentrado_societario;7;cenario_2_concentrado_societario_7_analistas
2026-12-03 09:00:00.000000000;7;1000;850;2;148;1664,016666666389;237,716666666627;842,0166666663889;71,42857142857143;567,6952702702703;799,9333333333334;150,88666666654967;cenario_2_concentrado_societario;7;cenario_2_concentrado_societario_7_analistas
2026-12-17 09:00:00.000000000;7;1000;869;2;129;1504,016666666389;214,85952380948416;762,0166666663889;71,42857142857143;617,9507751937984;815,9833333333333;165,31994629831095;cenario_2_concentrado_societario;7;cenario_2_concentrado_societario_7_analistas
2026-12-31 09:00:00.000000000;7;1000;880;2;118;1344,016666666389;192,0023809523413;682,0166666663889;71,42857142857143;680,3060734463277;871,95;173,9075946968529;cenario_2_concentrado_societario;7;cenario_2_concentrado_societario_7_analistas
2027-01-14 09:00:00.000000000;7;1000;898;2;100;1184,016666666389;169,14523809519844;602,0166666663889;71,42857142857143;730,6075000000002;895,95;188,4100593911235;cenario_2_concentrado_societario;7;cenario_2_concentrado_societario_7_analistas
2027-01-28 09:00:00.000000000;7;1000;910;2;88;1024,016666666389;146,28809523805558;522,0166666663889;71,42857142857143;790,6948863636363;927,9833333333333;198,13833333321764;cenario_2_concentrado_societario;7;cenario_2_concentrado_societario_7_analistas
2027-02-11 09:00:00.000000000;7;1000;924;2;74;864,0166666666667;123,43095238095238;442,01666666666665;71,42857142857143;848,0765765765766;968,0;209,6618506492361;cenario_2_concentrado_societario;7;cenario_2_concentrado_societario_7_analistas
2027-02-25 09:00:00.000000000;7;1000;944;2;54;704,0166666663889;100,57380952376984;362,0166666663889;71,42857142857143;893,1527777777776;983,9666666666667;226,23840042361527;cenario_2_concentrado_societario;7;cenario_2_concentrado_societario_7_analistas
2027-03-11 09:00:00.000000000;7;1000;959;2;39;544,0166666663889;77,71666666662699;282,0166666663889;71,42857142857143;946,4311965811966;1015,9666666666667;238,4844977405889;cenario_2_concentrado_societario;7;cenario_2_concentrado_societario_7_analistas
2027-03-25 09:00:00.000000000;7;1000;973;2;25;384,0166666663889;54,85952380948413;202,0166666663889;71,42857142857143;998,6866666666668;1055,9333333333334;250,0147310721717;cenario_2_concentrado_societario;7;cenario_2_concentrado_societario_7_analistas
2027-04-08 09:00:00.000000000;7;1000;982;2;16;224,01666666666665;32,00238095238095;122,01666666666667;71,42857142857143;1061,4645833333334;1079,9833333333333;257,65797691774156;cenario_2_concentrado_societario;7;cenario_2_concentrado_societario_7_analistas
2027-04-22 09:00:00.000000000;7;1000;994;2;4;64,01666666666667;9,145238095238096;42,016666666666666;71,42857142857143;1127,9583333333333;1127,9833333333333;268,0178906772848;cenario_2_concentrado_societario;7;cenario_2_concentrado_societario_7_analistas
2027-04-29 11:00:59.999999999;7;1000;1000;0;0;0,0;0,0;0,0;100,0;0,0;0,0;273,2916666665536;cenario_2_concentrado_societario;7;cenario_2_concentrado_societario_7_analistas
