data_snapshot;n_analistas;tarefas_existentes;tarefas_concluidas;tarefas_em_execucao;tarefas_em_fila;workload_total_h;workload_medio_por_analista_h;workload_max_analista_h;percentual_analistas_ociosos;fila_media_h;fila_max_h;lead_time_medio_concluidas_h;cenario;n_analistas_cenario;execucao
2026-01-01 09:00:00.000000000;7;1;0;1;0;4,0;0,5714285714285714;4,0;85,71428571428571;0,0;0,0;0,0;cenario_1_base;7;cenario_1_base_7_analistas
2026-01-15 09:00:00.000000000;7;51;44;6;1;18,199999999166668;2,5999999998809527;8,049999999722223;14,285714285714285;7,95;7,95;9,087878787752524;cenario_1_base;7;cenario_1_base_7_analistas
2026-01-29 09:00:00.000000000;7;101;92;4;5;44,116666666111115;6,302380952301588;24,0;42,857142857142854;14,370000000000001;23,983333333333334;11,366666666527776;cenario_1_base;7;cenario_1_base_7_analistas
2026-02-12 09:00:00.000000000;7;151;140;5;6;98,14999999916667;14,021428571309524;24,05;28,57142857142857;10,636111111111111;15,983333333333334;12,326309523678573;cenario_1_base;7;cenario_1_base_7_analistas
2026-02-26 09:00:00.000000000;7;201;186;7;8;70,2333333325;10,033333333214285;18,05;0,0;9,970833333333335;24,0;14,211290322449225;cenario_1_base;7;cenario_1_base_7_analistas
2026-03-12 09:00:00.000000000;7;251;242;4;5;28,08333333277778;4,011904761825397;10,0;42,857142857142854;6,373333333333333;8,0;14,277203856617309;cenario_1_base;7;cenario_1_base_7_analistas
2026-03-26 09:00:00.000000000;7;301;294;4;3;70,06666666638888;10,009523809484126;32,016666666388886;42,857142857142854;7,95;7,966666666666667;13,586451247038925;cenario_1_base;7;cenario_1_base_7_analistas
2026-04-09 09:00:00.000000000;7;351;346;5;0;40,183333332500005;5,7404761903571435;16,06666666638889;28,57142857142857;0,0;0,0;13,121435452672609;cenario_1_base;7;cenario_1_base_7_analistas
2026-04-23 09:00:00.000000000;7;401;392;5;4;88,08333333305555;12,58333333329365;54,0;28,57142857142857;9,945833333333333;15,933333333333334;12,611692176753118;cenario_1_base;7;cenario_1_base_7_analistas
2026-05-07 09:00:00.000000000;7;451;444;5;2;34,08333333277778;4,869047618968254;18,033333333055555;28,57142857142857;11,975;15,95;12,862800300187686;cenario_1_base;7;cenario_1_base_7_analistas
2026-05-21 09:00:00.000000000;7;501;495;4;2;50,016666666388886;7,145238095198413;28,0;42,857142857142854;19,958333333333332;23,95;12,765050504941076;cenario_1_base;7;cenario_1_base_7_analistas
2026-06-04 09:00:00.000000000;7;551;545;5;1;42,14999999916667;6,0214285713095235;32,05;28,57142857142857;15,95;15,95;12,609480122218146;cenario_1_base;7;cenario_1_base_7_analistas
2026-06-18 09:00:00.000000000;7;601;594;6;1;48,19999999888889;6,885714285555556;20,01666666638889;14,285714285714285;7,933333333333334;7,933333333333334;12,525785634010944;cenario_1_base;7;cenario_1_base_7_analistas
2026-07-02 09:00:00.000000000;7;651;644;4;3;60,16666666583333;8,595238095119047;32,03333333305555;42,857142857142854;7,98888888888889;15,966666666666667;12,32916666656056;cenario_1_base;7;cenario_1_base_7_analistas
2026-07-16 09:00:00.000000000;7;701;696;5;0;36,16666666583334;5,16666666654762;16,06666666638889;28,57142857142857;0,0;0,0;12,266882183801483;cenario_1_base;7;cenario_1_base_7_analistas
2026-07-30 09:00:00.000000000;7;751;747;3;1;18,01666666638889;2,5738095237698415;10,0;57,14285714285714;0,0;0,0;12,033891119928603;cenario_1_base;7;cenario_1_base_7_analistas
2026-08-13 09:00:00.000000000;7;801;796;5;0;58,21666666583333;8,316666666547619;16,06666666638889;28,57142857142857;0,0;0,0;11,938442210947445;cenario_1_base;7;cenario_1_base_7_analistas
2026-08-27 09:00:00.000000000;7;851;840;7;4;88,13333333222222;12,59047619031746;24,0;0,0;7,970833333333334;15,983333333333334;12,075039682431218;cenario_1_base;7;cenario_1_base_7_analistas
2026-09-10 09:00:00.000000000;7;901;894;4;3;40,14999999888889;5,735714285555555;16,01666666638889;42,857142857142854;7,983333333333334;15,983333333333334;12,109768829126274;cenario_1_base;7;cenario_1_base_7_analistas
2026-09-24 09:00:00.000000000;7;951;947;3;1;24,0833333325;3,440476190357143;8,049999999722223;57,14285714285714;0,0;0,0;12,01059486085768;cenario_1_base;7;cenario_1_base_7_analistas
2026-10-08 09:00:00.000000000;7;1000;987;7;6;96,2499999988889;13,74999999984127;32,06666666638889;0,0;10,633333333333333;15,966666666666667;12,277440053928292;cenario_1_base;7;cenario_1_base_7_analistas
2026-10-14 09:03:59.999999999;7;1000;1000;0;0;0,0;0,0;0,0;100,0;0,0;0,0;12,473883333224723;cenario_1_base;7;cenario_1_base_7_analistas
