data_snapshot;n_analistas;tarefas_existentes;tarefas_concluidas;tarefas_em_execucao;tarefas_em_fila;workload_total_h;workload_medio_por_analista_h;workload_max_analista_h;percentual_analistas_ociosos;fila_media_h;fila_max_h;lead_time_medio_concluidas_h;cenario;n_analistas_cenario;execucao
2026-01-01 09:00:00;10;1;0;1;0;2,0;0,2;2,0;90,0;0,0;0,0;0,0;cenario_2_concentrado_societario;10;cenario_2_concentrado_societario_10_analistas
2026-01-15 09:00:00;10;51;44;6;1;12,233333332222223;1,2233333332222223;8,033333333055555;40,0;7,983333333333333;7,983333333333333;8,040151515044192;cenario_2_concentrado_societario;10;cenario_2_concentrado_societario_10_analistas
2026-01-29 09:00:00;10;101;96;4;1;26,166666665833333;2,6166666665833334;8,066666666388889;60,0;7,983333333333333;7,983333333333333;8,121180555416666;cenario_2_concentrado_societario;10;cenario_2_concentrado_societario_10_analistas
2026-02-12 09:00:00;10;151;144;5;2;76,14999999888889;7,614999999888889;32,03333333305555;50,0;3,975;7,95;9,105671296161265;cenario_2_concentrado_societario;10;cenario_2_concentrado_societario_10_analistas
2026-02-26 09:00:00;10;201;190;6;5;68,1833333325;6,81833333325;26,033333333055555;40,0;11,166666666666668;15,966666666666667;11,278508771788012;cenario_2_concentrado_societario;10;cenario_2_concentrado_societario_10_analistas
2026-03-12 09:00:00;10;251;236;7;8;88,16666666527777;8,816666666527777;38,016666666388886;30,0;18,96875;39,983333333333334;12,799858756919727;cenario_2_concentrado_societario;10;cenario_2_concentrado_societario_10_analistas
2026-03-26 09:00:00;10;301;285;4;12;160,11666666611112;16,011666666611113;60,03333333333333;60,0;12,630555555555555;23,95;14,71725146184113;cenario_2_concentrado_societario;10;cenario_2_concentrado_societario_10_analistas
2026-04-09 09:00:00;10;351;326;5;20;226,08333333222222;22,608333333222223;86,01666666638889;50,0;35,96333333333333;71,96666666666667;15,522188138916155;cenario_2_concentrado_societario;10;cenario_2_concentrado_societario_10_analistas
2026-04-23 09:00:00;10;401;366;7;28;374,19999999888887;37,41999999988889;126,03333333333333;30,0;43,395238095238106;71,98333333333333;18,63925318746964;cenario_2_concentrado_societario;10;cenario_2_concentrado_societario_10_analistas
2026-05-07 09:00:00;10;451;415;6;30;394,16666666500004;39,41666666650001;126,03333333305555;40,0;54,36111111111112;111,96666666666667;22,279036144433064;cenario_2_concentrado_societario;10;cenario_2_concentrado_societario_10_analistas
2026-05-21 09:00:00;10;501;468;4;29;394,11666666638894;39,411666666638894;130,03333333333333;60,0;50,99770114942529;111,93333333333334;26,122507122361114;cenario_2_concentrado_societario;10;cenario_2_concentrado_societario_10_analistas
2026-06-04 09:00:00;10;551;506;6;39;410,13333333222215;41,013333333222214;134,0166666663889;40,0;57,81495726495725;111,98333333333333;28,67766798404644;cenario_2_concentrado_societario;10;cenario_2_concentrado_societario_10_analistas
2026-06-18 09:00:00;10;601;556;5;40;470,1333333325;47,01333333325;164,03333333333333;50,0;62,96916666666666;111,98333333333333;32,2961330933833;cenario_2_concentrado_societario;10;cenario_2_concentrado_societario_10_analistas
2026-07-02 09:00:00;10;651;596;6;49;674,2499999988888;67,42499999988888;220,03333333305557;40,0;66,74557823129253;143,93333333333334;35,35637583878356;cenario_2_concentrado_societario;10;cenario_2_concentrado_societario_10_analistas
2026-07-16 09:00:00;10;701;642;4;55;652,0666666658333;65,20666666658333;228,0166666663889;60,0;79,24181818181819;151,98333333333335;38,00968328126905;cenario_2_concentrado_societario;10;cenario_2_concentrado_societario_10_analistas
2026-07-30 09:00:00;10;751;677;5;69;684,0999999988888;68,40999999988888;230,03333333333333;50,0;97,24251207729469;192,0;40,28372722782455;cenario_2_concentrado_societario;10;cenario_2_concentrado_societario_10_analistas
2026-08-13 09:00:00;10;801;720;4;77;770,0666666658334;77,00666666658334;258,0166666663889;60,0;111,85974025974026;223,95;43,77763888874653;cenario_2_concentrado_societario;10;cenario_2_concentrado_societario_10_analistas
2026-08-27 09:00:00;10;851;778;4;69;814,0666666663889;81,40666666663888;272,0166666663889;60,0;107,67342995169084;215,95;49,79383033404599;cenario_2_concentrado_societario;10;cenario_2_concentrado_societario_10_analistas
2026-09-10 09:00:00;10;901;823;6;72;754,1333333322222;75,41333333322221;250,0166666663889;40,0;117,85555555555555;231,95;53,038942891716275;cenario_2_concentrado_societario;10;cenario_2_concentrado_societario_10_analistas
2026-09-24 09:00:00;10;951;872;6;73;850,1833333322222;85,01833333322222;288,0166666663889;40,0;118,21484018264844;231,98333333333335;57,13161314970439;cenario_2_concentrado_societario;10;cenario_2_concentrado_societario_10_analistas
