data_snapshot;n_analistas;tarefas_existentes;tarefas_concluidas;tarefas_em_execucao;tarefas_em_fila;workload_total_h;workload_medio_por_analista_h;workload_max_analista_h;percentual_analistas_ociosos;fila_media_h;fila_max_h;lead_time_medio_concluidas_h;cenario;n_analistas_cenario;execucao
2026-01-01 09:00:00;7;1;0;1;0;2,0;0,2857142857142857;2,0;85,71428571428571;0,0;0,0;0,0;cenario_4_concentrado_societario_sobrecarga;7;cenario_4_concentrado_societario_sobrecarga_7_analistas
2026-01-29 09:00:00;7;301;141;5;155;1584,1666666655556;226,3095238093651;546,0999999997222;28,57142857142857;50,41010752688172;111,91666666666667;38,25851063819937;cenario_4_concentrado_societario_sobrecarga;7;cenario_4_concentrado_societario_sobrecarga_7_analistas
2026-02-26 09:00:00;7;601;262;7;332;3322,349999999444;474,62142857134916;994,0;0,0;111,35522088353414;231,96666666666667;63,56774809150127;cenario_4_concentrado_societario_sobrecarga;7;cenario_4_concentrado_societario_sobrecarga_7_analistas
2026-03-26 09:00:00;7;901;380;7;514;4872,349999999444;696,0499999999205;1768,0;0,0;162,93599221789884;367,98333333333335;101,61649122798538;cenario_4_concentrado_societario_sobrecarga;7;cenario_4_concentrado_societario_sobrecarga_7_analistas
2026-04-23 09:00:00;7;1000;513;7;480;4738,349999999167;676,9071428570239;1608,0;0,0;266,83451388888886;503,85;154,20558804411093;cenario_4_concentrado_societario_sobrecarga;7;cenario_4_concentrado_societario_sobrecarga_7_analistas
2026-05-21 09:00:00;7;1000;635;7;358;3618,349999999444;516,9071428570635;1448,0;0,0;407,6379888268156;631,7666666666667;201,83569553798074;cenario_4_concentrado_societario_sobrecarga;7;cenario_4_concentrado_societario_sobrecarga_7_analistas
2026-06-18 09:00:00;7;1000;749;5;246;2564,3333333327773;366,3333333332539;1288,0;28,57142857142857;551,9498644986451;775,8166666666666;249,1423453492794;cenario_4_concentrado_societario_sobrecarga;7;cenario_4_concentrado_societario_sobrecarga_7_analistas
2026-07-16 09:00:00;7;1000;825;3;172;1884,1999999999998;269,1714285714285;1128,0;57,14285714285714;705,6967054263566;815,9833333333333;285,0691313130562;cenario_4_concentrado_societario_sobrecarga;7;cenario_4_concentrado_societario_sobrecarga_7_analistas
2026-08-13 09:00:00;7;1000;874;2;124;1434,1666666666667;204,88095238095238;968,0;71,42857142857143;878,9807795698924;967,7666666666667;310,45938215095566;cenario_4_concentrado_societario_sobrecarga;7;cenario_4_concentrado_societario_sobrecarga_7_analistas
2026-09-10 09:00:00;7;1000;896;2;102;1114,1666666666667;159,16666666666669;808,0;71,42857142857143;1040,6669934640522;1112,0;326,1372581844515;cenario_4_concentrado_societario_sobrecarga;7;cenario_4_concentrado_societario_sobrecarga_7_analistas
2026-10-08 09:00:00;7;1000;919;2;79;794,1666666666666;113,45238095238095;648,0;71,42857142857143;1210,8130801687764;1263,9666666666667;345,10640188603764;cenario_4_concentrado_societario_sobrecarga;7;cenario_4_concentrado_societario_sobrecarga_7_analistas
2026-11-05 09:00:00;7;1000;946;1;53;488,0;69,71428571428571;488,0;85,71428571428571;1388,6993710691827;1415,8166666666666;371,01074700486436;cenario_4_concentrado_societario_sobrecarga;7;cenario_4_concentrado_societario_sobrecarga_7_analistas
2026-12-03 09:00:00;7;1000;967;1;32;328,0;46,857142857142854;328,0;85,71428571428571;1539,1109375;1551,9;395,6707342295088;cenario_4_concentrado_societario_sobrecarga;7;cenario_4_concentrado_societario_sobrecarga_7_analistas
2026-12-31 09:00:00;7;1000;984;1;15;168,0;24,0;168,0;85,71428571428571;1690,5311111111112;1695,9;417,12515243895837;cenario_4_concentrado_societario_sobrecarga;7;cenario_4_concentrado_societario_sobrecarga_7_analistas
2027-01-28 09:00:00;7;1000;996;1;3;8,0;1,1428571428571428;8,0;85,71428571428571;1847,783333333333;1847,8;433,1544846050218;cenario_4_concentrado_societario_sobrecarga;7;cenario_4_concentrado_societario_sobrecarga_7_analistas
2027-01-29 09:00:00;7;1000;1000;0;0;0,0;0,0;0,0;100,0;0,0;0,0;438,83306666660167;cenario_4_concentrado_societario_sobrecarga;7;cenario_4_concentrado_societario_sobrecarga_7_analistas
