data_snapshot;n_analistas;tarefas_existentes;tarefas_concluidas;tarefas_em_execucao;tarefas_em_fila;workload_total_h;workload_medio_por_analista_h;workload_max_analista_h;percentual_analistas_ociosos;fila_media_h;fila_max_h;lead_time_medio_concluidas_h;cenario;n_analistas_cenario;execucao
2026-01-01 09:00:00;10;1;0;1;0;4,0;0,4;4,0;90,0;0,0;0,0;0,0;cenario_1_base;10;cenario_1_base_10_analistas
2026-01-29 09:00:00;10;101;72;4;25;210,08333333305555;21,008333333305554;180,03333333333333;60,0;38,044;71,98333333333333;21,99421296283951;cenario_1_base;10;cenario_1_base_10_analistas
2026-02-26 09:00:00;10;201;141;5;55;502,0833333327778;50,20833333327778;286,0333333333333;50,0;68,7660606060606;167,98333333333335;38,681560283603226;cenario_1_base;10;cenario_1_base_10_analistas
2026-03-26 09:00:00;10;301;239;5;57;474,04999999999995;47,404999999999994;196,01666666666665;50,0;87,6842105263158;255,93333333333334;59,524407252371;cenario_1_base;10;cenario_1_base_10_analistas
2026-04-23 09:00:00;10;401;343;3;55;448,04999999999995;44,80499999999999;396,01666666666665;70,0;90,44484848484848;183,98333333333335;69,66763848390833;cenario_1_base;10;cenario_1_base_10_analistas
2026-05-21 09:00:00;10;501;402;4;95;698,05;69,80499999999999;502,01666666666665;60,0;119,37912280701758;263,9666666666667;75,51111111104201;cenario_1_base;10;cenario_1_base_10_analistas
2026-06-18 09:00:00;10;601;472;4;125;868,0999999994444;86,80999999994444;402,01666666666665;60,0;154,33626666666666;336,0;84,69604519766361;cenario_1_base;10;cenario_1_base_10_analistas
2026-07-16 09:00:00;10;701;555;5;141;1032,166666666111;103,2166666666111;482,0333333333333;50,0;177,95283687943262;439,93333333333334;101,53144144136337;cenario_1_base;10;cenario_1_base_10_analistas
2026-08-13 09:00:00;10;801;663;6;132;930,2833333327777;93,02833333327777;490,0333333333333;40,0;193,5421717171717;511,98333333333335;118,75439919548896;cenario_1_base;10;cenario_1_base_10_analistas
2026-09-10 09:00:00;10;901;767;7;127;852,2499999988888;85,22499999988888;442,03333333305557;30,0;192,4711286089239;415,98333333333335;132,78809213375925;cenario_1_base;10;cenario_1_base_10_analistas
2026-10-08 09:00:00;10;1000;894;5;101;672,1166666661111;67,21166666661111;350,0333333333333;50,0;208,43993399339934;479,95;139,31586502600084;cenario_1_base;10;cenario_1_base_10_analistas
2026-11-05 09:00:00;10;1000;963;1;36;190,03333333305557;19,003333333305555;190,03333333305557;90,0;331,7425925925926;471,9666666666667;150,09539633081286;cenario_1_base;10;cenario_1_base_10_analistas
2026-12-03 09:00:00;10;1000;991;1;8;30,03333333333333;3,003333333333333;30,03333333333333;90,0;367,9604166666667;416,0;158,85147998644888;cenario_1_base;10;cenario_1_base_10_analistas
2026-12-08 15:02:00;10;1000;1000;0;0;0,0;0,0;0,0;100,0;0,0;0,0;160,9957833332375;cenario_1_base;10;cenario_1_base_10_analistas
